datetime,date,time,timeframe,strategy,spot_open,spot_high,spot_low,spot_close,fut_open,fut_high,fut_low,fut_close,vwap,ema_fast,ema_slow,rsi,fut_vs_vwap,prev_fut_vs_vwap,vwap_cross,min_body_required,ema_crossover,spot_vs_ema,candle_color,candle_body,rsi_zone,signal,entry_conditions_met,search_atm_strike,search_option_type,search_spot_price,search_capital,search_max_cost,search_min_price,search_max_price,expiry_used,strikes_tried,strike_1_price,strike_1_cost,strike_1_status,strike_2_price,strike_2_cost,strike_2_status,strike_3_price,strike_3_cost,strike_3_status,strike_4_price,strike_4_cost,strike_4_status,failure_reason,pending_strike,pending_strike_type,expected_entry_price,has_position,position_type,position_strike,position_expiry,signal_time,entry_delay,entry_slippage,entry_price,current_price,pnl_points,pnl_rupees,pnl_pct,peak_price,drop_from_peak,trailing_active,hold_minutes,exit_signal,exit_trigger_reason,exit_reason,exit_price,exit_slippage,pnl_gross,transaction_cost,pnl_net,action,action_details,capital,daily_pnl,daily_trades,consecutive_losses,in_cooldown,cache_hits,cache_misses
2025-12-03 14:15:00,2025-12-03,14:15:00,5min,B,25948.6,25953.7,25936.15,25940.75,26104.2,26108.0,26088.0,26094.3,26095.4,25936.57,25933.21,53.03,BELOW,,,,BULLISH,ABOVE,RED,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 14:20:00,2025-12-03,14:20:00,5min,B,25940.15,25955.7,25929.55,25953.0,26092.7,26113.0,26084.0,26112.3,26095.48,25942.04,25936.03,57.8,ABOVE,,,,BULLISH,ABOVE,GREEN,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 14:25:00,2025-12-03,14:25:00,5min,B,25952.65,25955.75,25918.5,25921.45,26107.2,26112.7,26083.0,26086.4,26095.49,25935.18,25933.95,45.11,BELOW,,,,BULLISH,BELOW,RED,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 14:30:00,2025-12-03,14:30:00,5min,B,25921.4,25937.65,25918.45,25930.4,26085.4,26093.0,26082.5,26085.1,26095.45,25933.59,25933.44,48.56,BELOW,,,,BULLISH,BELOW,GREEN,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 14:35:00,2025-12-03,14:35:00,5min,B,25929.25,25937.95,25924.15,25936.65,26082.1,26090.0,26080.0,26088.1,26095.36,25934.61,25933.9,50.88,BELOW,,,,BULLISH,ABOVE,GREEN,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 14:40:00,2025-12-03,14:40:00,5min,B,25936.7,25946.2,25934.15,25939.3,26090.0,26097.6,26085.6,26092.7,26095.34,25936.17,25934.67,51.87,BELOW,,,,BULLISH,ABOVE,GREEN,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 14:45:00,2025-12-03,14:45:00,5min,B,25939.2,25949.1,25935.1,25948.95,26092.0,26097.6,26090.0,26095.8,26095.33,25940.43,25936.71,55.4,ABOVE,,,,BULLISH,ABOVE,GREEN,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 14:50:00,2025-12-03,14:50:00,5min,B,25948.65,25964.55,25947.1,25963.35,26095.0,26108.8,26090.0,26108.0,26095.39,25948.07,25940.52,60.11,ABOVE,,,,BULLISH,ABOVE,GREEN,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 14:55:00,2025-12-03,14:55:00,5min,B,25963.6,25976.25,25961.65,25976.1,26108.8,26115.0,26103.0,26115.0,26095.65,25957.41,25945.6,63.75,ABOVE,,,,BULLISH,ABOVE,GREEN,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 15:00:00,2025-12-03,15:00:00,5min,B,25977.45,25989.75,25966.65,25973.0,26124.0,26135.0,26111.0,26117.0,26096.67,25962.61,25949.51,62.26,ABOVE,,,,BULLISH,ABOVE,RED,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 15:05:00,2025-12-03,15:05:00,5min,B,25972.55,25990.15,25971.8,25989.95,26116.9,26134.0,26116.9,26134.0,26097.3,25971.72,25955.29,66.83,ABOVE,,,,BULLISH,ABOVE,GREEN,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 15:10:00,2025-12-03,15:10:00,5min,B,25989.65,26005.55,25989.65,25992.45,26134.9,26150.9,26134.9,26146.0,26100.08,25978.63,25960.6,67.45,ABOVE,,,,BULLISH,ABOVE,GREEN,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 15:15:00,2025-12-03,15:15:00,5min,B,25992.75,25993.55,25976.35,25983.5,26146.9,26146.9,26125.0,26138.1,26100.76,25980.25,25963.87,62.88,ABOVE,,,,BULLISH,ABOVE,RED,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 15:20:00,2025-12-03,15:20:00,5min,B,25983.5,25991.4,25981.3,25984.6,26135.3,26139.0,26132.1,26134.9,26101.46,25981.7,25966.83,63.21,ABOVE,,,,BULLISH,ABOVE,GREEN,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_TARGET_REACHED,Daily profit ₹2617 >= ₹2000,14164.51,2617.03,1,0,FALSE,,
2025-12-03 15:25:00,2025-12-03,15:25:00,5min,B,25984.45,25995.05,25981.15,25985.1,26135.0,26146.1,26134.0,26142.7,26102.59,25982.84,25969.44,63.37,ABOVE,,,,BULLISH,ABOVE,GREEN,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NOT_MARKET_HOURS,,14164.51,2617.03,1,0,FALSE,,
2025-12-03 15:30:00,2025-12-03,15:30:00,5min,B,25985.1,25985.1,25985.1,25985.1,25985.1,25985.1,25985.1,25985.1,26102.59,25983.59,25971.68,63.37,BELOW,,,,BULLISH,ABOVE,RED,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NOT_MARKET_HOURS,,14164.51,2617.03,1,0,FALSE,,
2025-12-04 09:15:00,2025-12-04,09:15:00,5min,B,25978.55,25985.5,25940.1,25949.55,26096.4,26099.3,26070.3,26084.6,26086.58,25972.24,25968.52,46.69,BELOW,,,,BULLISH,BELOW,RED,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NOT_MARKET_HOURS,,14164.51,0.0,0,0,FALSE,,
2025-12-04 09:20:00,2025-12-04,09:20:00,5min,B,25949.5,25994.0,25945.9,25992.65,26080.0,26128.8,26076.7,26128.8,26091.91,25979.05,25971.97,60.33,ABOVE,BELOW,CROSSED_ABOVE,,BULLISH,ABOVE,GREEN,43.15,NEUTRAL,BUY_CE,TRUE,26000,CE,25992.65,10000.0,9500.0,30.0,200.0,2025-12-09,26000(ATM),99.25,7443.75,SELECTED,,,,,,,,,,,26000,ATM,99.25,FALSE,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_SIGNALED_BUY_CE,Entry pending next candle: ATM @ ~₹99.25,14164.51,0.0,0,0,FALSE,9,0
2025-12-04 09:25:00,2025-12-04,09:25:00,5min,B,25990.35,25996.45,25973.35,25995.85,26125.0,26135.8,26112.6,26135.8,26097.41,25984.65,25975.38,61.12,ABOVE,,,,BULLISH,ABOVE,GREEN,5.5,,,,26000,CE,25992.65,10000.0,9500.0,30.0,200.0,2025-12-09,26000(ATM),99.25,7443.75,SELECTED,,,,,,,,,,,,,,FALSE,CE,26000,2025-12-09,2025-12-04 09:20:00,300.0,0.5,121.0,,,,,,,,,,,,,,,,,ENTRY_CE,ATM @ ₹121.00 (slippage: 0.50),14164.51,0.0,0,0,FALSE,,
2025-12-04 09:30:00,2025-12-04,09:30:00,5min,B,25994.45,26001.95,25979.35,26000.8,26134.0,26142.7,26117.0,26142.7,26102.35,25990.03,25979.01,62.38,ABOVE,,,,BULLISH,ABOVE,GREEN,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,,,,121.0,129.85,8.85,663.75,7.31,121.0,-8.85,FALSE,5.0,,,,,,,,,HOLDING,PnL: ₹664 | Peak: ₹121.00,14164.51,0.0,1,0,FALSE,9,0
2025-12-04 09:35:00,2025-12-04,09:35:00,5min,B,26001.8,26029.3,26001.05,26013.45,26140.5,26165.0,26140.0,26150.0,26112.07,25997.84,25983.93,65.45,ABOVE,,,,BULLISH,ABOVE,GREEN,11.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,,,,121.0,139.95,18.95,1421.25,15.66,129.85,-10.1,TRUE,10.0,,TARGET,,,,,,,EXIT_TRIGGERED_TARGET,Exit will execute next candle | PnL: ₹1421,14164.51,0.0,1,0,FALSE,9,0
2025-12-04 09:40:00,2025-12-04,09:40:00,5min,B,26013.4,26028.75,25999.15,26028.15,26145.0,26164.5,26132.0,26163.6,26116.01,26007.94,25990.25,68.65,ABOVE,,,,BULLISH,ABOVE,GREEN,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,TARGET,128.75,-0.5,581.25,44.83,536.42,EXIT_TARGET,"Net PnL: ₹536 (Gross: ₹581, Costs: ₹45)",14700.930000000002,0.0,1,0,FALSE,,
2025-12-04 09:45:00,2025-12-04,09:45:00,5min,B,26027.4,26029.05,26013.85,26016.3,26160.0,26165.0,26150.0,26150.0,26120.78,26010.73,25993.97,63.54,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,RED,11.1,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 09:50:00,2025-12-04,09:50:00,5min,B,26016.35,26036.2,26015.35,26027.9,26155.1,26174.0,26150.0,26165.6,26123.7,26016.45,25998.82,66.19,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,GREEN,11.55,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 09:55:00,2025-12-04,09:55:00,5min,B,26028.35,26036.0,26025.85,26028.3,26162.1,26171.3,26158.2,26160.3,26125.71,26020.4,26003.03,66.28,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,RED,0.05,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 10:00:00,2025-12-04,10:00:00,5min,B,26030.65,26034.3,26022.95,26025.05,26167.6,26169.6,26155.0,26165.2,26126.97,26021.95,26006.17,64.76,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,RED,5.6,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 10:05:00,2025-12-04,10:05:00,5min,B,26025.4,26040.2,26021.45,26027.5,26160.0,26180.0,26155.0,26165.0,26130.77,26023.8,26009.22,65.4,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,GREEN,2.1,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 10:10:00,2025-12-04,10:10:00,5min,B,26028.35,26044.85,26026.45,26042.75,26160.1,26182.0,26160.1,26180.0,26132.19,26030.12,26014.01,69.2,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,GREEN,14.4,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 10:15:00,2025-12-04,10:15:00,5min,B,26042.55,26049.1,26037.15,26046.55,26182.0,26190.0,26170.0,26188.0,26136.45,26035.59,26018.66,70.08,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,GREEN,4.0,OVERBOUGHT,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 10:20:00,2025-12-04,10:20:00,5min,B,26047.8,26057.35,26046.1,26050.55,26189.8,26198.9,26185.0,26193.8,26140.9,26040.58,26023.21,71.02,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,GREEN,2.75,OVERBOUGHT,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 10:25:00,2025-12-04,10:25:00,5min,B,26050.25,26078.9,26050.15,26078.9,26192.0,26224.0,26190.0,26220.0,26149.73,26053.35,26031.17,76.62,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,GREEN,28.65,OVERBOUGHT,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 10:30:00,2025-12-04,10:30:00,5min,B,26078.45,26087.55,26075.15,26084.65,26223.5,26232.1,26215.1,26228.5,26159.64,26063.79,26038.81,77.56,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,GREEN,6.2,OVERBOUGHT,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 10:35:00,2025-12-04,10:35:00,5min,B,26084.45,26096.65,26083.15,26089.6,26226.4,26235.0,26226.3,26228.3,26163.37,26072.39,26046.07,78.37,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,GREEN,5.15,OVERBOUGHT,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 10:40:00,2025-12-04,10:40:00,5min,B,26090.15,26097.8,26088.3,26092.7,26228.5,26243.9,26228.5,26239.6,26167.1,26079.16,26052.73,78.89,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,GREEN,2.55,OVERBOUGHT,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 10:45:00,2025-12-04,10:45:00,5min,B,26093.1,26097.8,26082.4,26083.4,26240.0,26242.0,26230.0,26230.1,26170.04,26080.57,26057.11,73.25,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,RED,9.7,OVERBOUGHT,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 10:50:00,2025-12-04,10:50:00,5min,B,26084.35,26085.95,26075.45,26078.05,26230.0,26235.0,26220.0,26228.0,26171.72,26079.73,26060.1,70.15,ABOVE,ABOVE,NO_CROSS,,BULLISH,BELOW,RED,6.3,OVERBOUGHT,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 10:55:00,2025-12-04,10:55:00,5min,B,26078.5,26087.25,26074.8,26075.5,26222.5,26238.3,26222.0,26225.0,26172.74,26078.32,26062.3,68.65,ABOVE,ABOVE,NO_CROSS,,BULLISH,BELOW,RED,3.0,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 11:00:00,2025-12-04,11:00:00,5min,B,26076.35,26086.9,26074.4,26083.0,26223.0,26235.0,26222.0,26231.1,26173.75,26079.88,26065.26,70.63,ABOVE,ABOVE,NO_CROSS,,BULLISH,ABOVE,GREEN,6.65,OVERBOUGHT,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 11:05:00,2025-12-04,11:05:00,5min,B,26083.25,26085.9,26072.9,26074.7,26230.0,26237.0,26217.3,26221.6,26175.01,26078.15,26066.61,65.69,ABOVE,ABOVE,NO_CROSS,,BULLISH,BELOW,RED,8.55,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 11:10:00,2025-12-04,11:10:00,5min,B,26074.45,26077.05,26068.55,26077.05,26220.0,26224.2,26207.9,26218.0,26175.94,26077.79,26068.1,66.4,ABOVE,ABOVE,NO_CROSS,,BULLISH,BELOW,GREEN,2.6,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 11:15:00,2025-12-04,11:15:00,5min,B,26077.45,26077.45,26066.75,26070.3,26215.1,26222.0,26208.0,26210.0,26176.46,26075.29,26068.41,62.37,ABOVE,ABOVE,NO_CROSS,,BULLISH,BELOW,RED,7.15,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 11:20:00,2025-12-04,11:20:00,5min,B,26070.45,26072.45,26059.05,26063.15,26209.9,26215.0,26197.8,26201.0,26177.1,26071.24,26067.66,58.33,ABOVE,ABOVE,NO_CROSS,,BULLISH,BELOW,RED,7.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 11:25:00,2025-12-04,11:25:00,5min,B,26063.75,26069.65,26060.0,26060.6,26201.2,26215.0,26198.3,26201.0,26177.41,26067.7,26066.65,56.91,ABOVE,ABOVE,NO_CROSS,,BULLISH,BELOW,RED,3.15,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 11:30:00,2025-12-04,11:30:00,5min,B,26058.15,26066.3,26056.65,26061.3,26199.7,26209.0,26192.1,26202.0,26178.09,26065.56,26065.89,57.22,ABOVE,ABOVE,NO_CROSS,,BEARISH,BELOW,GREEN,3.15,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14700.93,536.42,1,0,FALSE,9,0
2025-12-04 11:35:00,2025-12-04,11:35:00,5min,B,26061.05,26063.3,26033.15,26034.75,26205.2,26208.0,26175.0,26176.0,26178.49,26055.29,26061.44,44.31,BELOW,ABOVE,CROSSED_BELOW,,BEARISH,BELOW,RED,26.3,NEUTRAL,BUY_PE,TRUE,26050,PE,26034.75,10000.0,9500.0,30.0,200.0,2025-12-09,26050(ATM),90.3,6772.5,SELECTED,,,,,,,,,,,26050,ATM,90.3,FALSE,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_SIGNALED_BUY_PE,Entry pending next candle: ATM @ ~₹90.30,14700.93,536.42,1,0,FALSE,10,0
2025-12-04 11:40:00,2025-12-04,11:40:00,5min,B,26035.05,26041.3,26023.05,26028.8,26175.1,26181.2,26161.0,26161.2,26178.21,26046.46,26056.78,42.03,BELOW,,,,BEARISH,BELOW,RED,6.25,,,,26050,PE,26034.75,10000.0,9500.0,30.0,200.0,2025-12-09,26050(ATM),90.3,6772.5,SELECTED,,,,,,,,,,,,,,FALSE,PE,26050,2025-12-09,2025-12-04 11:35:00,300.0,0.5,101.7,,,,,,,,,,,,,,,,,ENTRY_PE,ATM @ ₹101.70 (slippage: 0.50),14700.93,536.42,1,0,FALSE,,
2025-12-04 11:45:00,2025-12-04,11:45:00,5min,B,26028.75,26033.4,26014.4,26031.3,26163.0,26174.0,26150.0,26172.0,26177.5,26041.41,26053.14,43.35,BELOW,,,,BEARISH,BELOW,GREEN,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,PE,26050,,,,,101.7,115.6,13.9,1042.5,13.67,101.7,-13.9,FALSE,5.0,,TARGET,,,,,,,EXIT_TRIGGERED_TARGET,Exit will execute next candle | PnL: ₹1042,14700.93,536.42,2,0,FALSE,10,0
2025-12-04 11:50:00,2025-12-04,11:50:00,5min,B,26032.7,26032.9,26015.6,26016.7,26173.9,26174.0,26155.1,26155.1,26177.18,26033.17,26047.93,37.91,BELOW,,,,BEARISH,BELOW,RED,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,TARGET,105.7,-0.5,300.0,43.96,256.04,EXIT_TARGET,"Net PnL: ₹256 (Gross: ₹300, Costs: ₹44)",14956.970000000003,536.42,2,0,FALSE,,
2025-12-04 11:55:00,2025-12-04,11:55:00,5min,B,26018.15,26030.15,26016.85,26024.0,26155.0,26170.0,26155.0,26162.3,26177.04,26030.11,26044.51,41.84,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,GREEN,5.85,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14956.97,792.46,2,0,FALSE,10,0
2025-12-04 12:00:00,2025-12-04,12:00:00,5min,B,26024.15,26036.4,26022.65,26032.65,26162.2,26177.9,26160.0,26175.0,26176.95,26030.96,26042.82,46.19,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,8.5,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14956.97,792.46,2,0,FALSE,10,0
2025-12-04 12:05:00,2025-12-04,12:05:00,5min,B,26034.0,26044.1,26031.85,26032.0,26174.5,26188.2,26165.1,26171.2,26176.97,26031.31,26041.27,45.91,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,RED,2.0,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14956.97,792.46,2,0,FALSE,10,0
2025-12-04 12:10:00,2025-12-04,12:10:00,5min,B,26032.1,26033.4,26020.4,26028.15,26171.5,26171.9,26157.0,26171.7,26176.9,26030.25,26039.4,44.21,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,3.95,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14956.97,792.46,2,0,FALSE,10,0
2025-12-04 12:15:00,2025-12-04,12:15:00,5min,B,26028.25,26028.25,26016.65,26018.15,26169.8,26169.8,26155.0,26162.0,26176.79,26026.22,26036.36,40.07,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,10.1,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14956.97,792.46,2,0,FALSE,10,0
2025-12-04 12:20:00,2025-12-04,12:20:00,5min,B,26017.45,26020.15,26004.85,26019.5,26163.4,26164.1,26138.0,26156.0,26176.25,26023.98,26033.95,40.88,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,GREEN,2.05,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14956.97,792.46,2,0,FALSE,10,0
2025-12-04 12:25:00,2025-12-04,12:25:00,5min,B,26019.95,26030.1,26017.8,26024.25,26152.3,26173.5,26152.3,26160.1,26176.1,26024.07,26032.57,43.74,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,4.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,14956.97,792.46,2,0,FALSE,10,0
